entry_type	archive_path	uncompressed_size	compressed_size	crc32	unix_mode
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/meta.h	1858	584	933de99b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/README.md	226	171	f6d75879	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/arith_native_ppc64le.h	794	298	b510300a	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/consts.c	15486	2800	90df55a2	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/consts.h	985	468	ca20cb5b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/intt_ppc_asm.S	83617	3455	3bd1743d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/ntt_ppc_asm.S	43672	2548	3aac764e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/poly_tomont_ppc_asm.S	8241	1375	27a0ff71	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/reduce_ppc_asm.S	18506	1745	b0d2b4d7	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/meta.h	4008	1103	a595256b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/README.md	495	309	1b98e313	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/arith_native_riscv64.h	1849	447	0d67a56a	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_debug.c	3133	967	4e72f145	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_debug.h	5860	1167	4933dbf7	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_izetas.inc	1256	650	285c9ae3	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_poly.c	28791	5448	2d5f5ef2	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_zetas.inc	1256	654	f6825e13	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_zetas_basemul.inc	2203	678	c670c4ea	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/meta.h	8775	1324	40c986e2	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/README.md	237	200	f6b13132	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/arith_native_x86_64.h	13552	1671	093014ee	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/compress_consts.c	4105	1052	3edec023	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/compress_consts.h	1589	456	e8d57c67	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/consts.c	5940	1773	8ee43f3d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/consts.h	749	405	442a3fae	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/intt_avx2_asm.S	32189	3720	c7628b89	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/nttfrombytes_avx2_asm.S	10915	2014	826b4726	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/ntttobytes_avx2_asm.S	10409	1996	3af8b16a	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/nttunpack_avx2_asm.S	11482	2025	e4060ebf	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	28634	3226	4691f074	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/polyvec_basemul_acc_montgomery_cached_k2_avx2_asm.S	19019	1652	d2765efa	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/polyvec_basemul_acc_montgomery_cached_k3_avx2_asm.S	27963	1859	510dab95	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/polyvec_basemul_acc_montgomery_cached_k4_avx2_asm.S	36908	2184	d06fa616	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_compress_d10_avx2_asm.S	14850	1784	01cea992	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_compress_d11_avx2_asm.S	19359	1960	7e0289c1	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_compress_d4_avx2_asm.S	6384	1471	ec2350b1	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_compress_d5_avx2_asm.S	8480	1570	7d9b7f81	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_decompress_d10_avx2_asm.S	9138	1569	081cb109	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_decompress_d11_avx2_asm.S	11155	1704	b603d3c9	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_decompress_d4_avx2_asm.S	7067	1422	ef5a98cb	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_decompress_d5_avx2_asm.S	7687	1500	55a9fc9f	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/poly_mulcache_compute_avx2_asm.S	3698	991	b398e331	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/reduce_avx2_asm.S	7642	1496	cd2ceda5	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/rej_uniform_avx2_asm.S	4360	1534	7544154d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/rej_uniform_table.c	27658	2059	beeb6efd	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/tomont_avx2_asm.S	5475	1438	05a8ceb2	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/params.h	2566	658	d9815113	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/poly.c	18569	4929	3c71ee28	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/poly.h	10117	3151	d2eb2219	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/poly_k.c	17662	3842	56becd36	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/poly_k.h	22592	4303	025ea3a3	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/randombytes.h	1649	685	081662fe	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/sampling.c	12913	3687	4a6c729d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/sampling.h	3853	1120	2aa93e14	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/symmetric.h	2596	872	b0f4cfed	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/sys.h	9543	2930	b745db52	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/verify.c	622	378	cee4a186	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/verify.h	15010	4591	60005c29	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native/src/zetas.inc	1337	702	3926f0f7	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/mlkem_native_all.c	884	348	56b99f03	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/README.md	3059	1242	2715789d	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/test_only_rng/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/test_only_rng/notrandombytes.c	2013	894	daacac27	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_multilevel_native/test_only_rng/notrandombytes.h	674	416	1e9d9a67	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/.gitignore	59	58	9fc94313	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/auto.mk	7211	1956	09d1ee93	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/main.c	3543	1395	5f49e5dc	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/Makefile	4203	1380	87bcc44f	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/mlkem_native.c	21926	4338	d46a3b7b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/mlkem_native.h	19752	4001	ae055003	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/mlkem_native_asm.S	24162	4632	1a0ac5db	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/mlkem_native_config.h	22308	6152	5320de1c	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/cbmc.h	7954	2230	7ae064c7	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/common.h	9434	2927	6f3c1f9a	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/compress.c	24427	3969	95236058	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/compress.h	20187	3096	6f661bfe	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/context.h	1834	621	fc5be9a3	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/debug.c	1605	731	64a4f175	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/debug.h	4740	1256	e31d2ce9	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/fips202.c	7438	2107	e7bcadb4	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/fips202.h	4922	1422	3b5acc9b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/fips202x4.c	7353	1667	179914f2	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/fips202x4.h	3156	752	61d72be8	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/keccakf1600.c	15788	3238	d39957c2	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/keccakf1600.h	4385	830	bee60149	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/native/	0	0	00000000	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/native/aarch64/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/native/aarch64/auto.h	2185	911	543eee2f	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T2_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/examples/monolithic_build_native/mlkem_native/src/fips202/native/aarch64/src/	0	0	00000000	0
